"","SAMPLID","LEN","CLEN"
"12950",20200751,195,10
"12951",20200751,200,15
"12952",20200920,245,13
"12953",20200920,250,3
"12954",20200920,255,14
"12955",20200920,260,15
"12956",20200920,265,23
"12957",20200920,270,16
"12958",20200920,275,19
"12959",20200920,280,17
"12960",20200920,285,22
"12961",20200920,290,8
"12962",20200920,295,7
"12963",20200920,300,7
"12964",20200921,235,3
"12965",20200456,270,30
"12966",20200456,275,12
"12967",20200456,280,27
"12968",20200456,285,7
"12969",20200456,290,8
"12970",20200456,295,3
"12971",20200456,300,6
"12972",20200456,305,1
"12973",20200456,310,4
"12974",20200456,320,1
"12975",20200456,325,2
"12976",20200457,230,1
"12977",20200457,235,2
"12978",20200457,240,1
"12979",20200457,245,3
"12980",20200457,250,8
"12981",20200457,255,12
"12982",20200457,260,23
"12983",20200457,265,28
"12984",20200457,270,43
"12985",20200457,275,29
"12986",20200457,280,27
"12987",20200457,285,13
"12988",20200457,290,9
"12989",20200457,295,3
"12990",20200457,300,1
"12991",20200457,305,2
"12992",20200457,310,2
"12993",20200457,315,1
"12994",20200458,235,1
"12995",20200458,240,2
"12996",20200458,245,2
"12997",20200458,250,11
"12998",20200458,255,6
"12999",20200458,260,20
"13000",20200458,265,35
"13001",20200458,270,53
"13002",20200458,275,40
"13003",20200458,280,20
"13004",20200458,285,8
"13005",20200458,290,10
"13006",20200458,295,2
"13007",20200458,305,1
"13008",20200458,310,1
"13009",20200459,240,2
"13010",20200459,245,1
"13011",20200459,250,12
"13012",20200459,255,9
"13013",20200459,260,12
"13014",20200459,265,17
"13015",20200459,270,22
"13016",20200459,275,25
"13017",20200459,280,19
"13018",20200459,285,13
"13019",20200459,290,7
"13020",20200459,295,4
"13021",20200459,300,6
"13022",20200459,305,7
"13023",20200459,310,2
"13024",20200459,315,3
"13025",20200459,320,1
"13026",20200460,230,1
"13027",20200460,235,1
"13028",20200460,240,3
"13029",20200460,245,4
"13030",20200460,250,16
"13031",20200460,255,16
"13032",20200460,260,23
"13033",20200460,265,21
"13034",20200460,270,28
"13035",20200460,275,32
"13036",20200460,280,28
"13037",20200460,285,18
"13038",20200460,290,8
"13039",20200460,295,6
"13040",20200460,300,7
"13041",20200460,305,8
"13042",20200460,310,3
"13043",20200460,315,2
"13044",20200460,320,1
"13045",20200461,250,3
"13046",20200461,255,8
"13047",20200461,260,14
"13048",20200461,265,13
"13049",20200461,270,19
"13050",20200461,275,24
"13051",20200461,280,28
"13052",20200461,285,18
"13053",20200461,290,9
"13054",20200461,295,11
"13055",20200461,300,6
"13056",20200461,305,6
"13057",20200461,310,7
"13058",20200461,315,2
"13059",20200461,320,1
"13060",20200462,240,1
"13061",20200462,245,3
"13062",20200462,250,9
"13063",20200462,255,11
"13064",20200462,260,17
"13065",20200462,265,17
"13066",20200462,270,25
"13067",20200462,275,31
"13068",20200462,280,36
"13069",20200462,285,22
"13070",20200462,290,10
"13071",20200462,295,10
"13072",20200462,300,8
"13073",20200462,305,7
"13074",20200462,310,7
"13075",20200462,315,4
"13076",20200462,320,1
"13077",20200463,225,1
"13078",20200463,230,1
"13079",20200463,235,1
"13080",20200463,240,5
"13081",20200463,245,7
"13082",20200463,250,20
"13083",20200463,255,14
"13084",20200463,260,26
"13085",20200463,265,18
"13086",20200463,270,23
"13087",20200463,275,12
"13088",20200463,280,19
"13089",20200463,285,5
"13090",20200463,290,2
"13091",20200463,295,7
"13092",20200463,300,1
"13093",20200463,310,3
"13094",20200464,230,3
"13095",20200464,240,2
"13096",20200464,245,6
"13097",20200464,250,13
"13098",20200464,255,16
"13099",20200464,260,30
"13100",20200464,265,36
"13101",20200464,270,45
"13102",20200464,275,26
"13103",20200464,280,17
"13104",20200464,285,7
"13105",20200464,290,11
"13106",20200464,295,3
"13107",20200464,300,2
"13108",20200464,305,1
"13109",20200464,310,1
"13110",20200464,315,1
"13111",20200465,230,6
"13112",20200465,235,5
"13113",20200465,240,9
"13114",20200465,245,9
"13115",20200465,250,11
"13116",20200465,255,10
"13117",20200465,260,17
"13118",20200465,265,14
"13119",20200465,270,29
"13120",20200465,275,19
"13121",20200465,280,21
"13122",20200465,285,15
"13123",20200465,290,14
"13124",20200465,295,9
"13125",20200465,300,6
"13126",20200465,305,11
"13127",20200465,310,5
"13128",20200465,315,5
"13129",20200465,320,4
"13130",20200465,325,4
"13131",20200465,330,4
"13132",20200465,335,5
"13133",20200465,340,1
"13134",20200466,145,3
"13135",20200466,150,11
"13136",20200466,155,20
"13137",20200466,160,6
"13138",20200466,165,10
"13139",20200466,170,16
"13140",20200466,175,25
"13141",20200466,180,3
"13142",20200466,185,15
"13143",20200466,190,10
"13144",20200466,195,31
"13145",20200466,200,18
"13146",20200466,205,10
"13147",20200466,210,3
"13148",20200466,215,13
"13149",20200467,105,3
"13150",20200467,110,3
"13151",20200467,115,2
"13152",20200467,120,14
"13153",20200467,125,19
"13154",20200467,130,24
"13155",20200467,135,20
"13156",20200467,140,22
"13157",20200467,145,19
"13158",20200467,150,28
"13159",20200110,225,2
"13160",20200110,230,5
"13161",20200110,235,3
"13162",20200110,240,8
"13163",20200110,245,10
"13164",20200110,250,24
"13165",20200110,255,15
"13166",20200110,260,22
"13167",20200110,265,12
"13168",20200110,270,15
"13169",20200110,275,7
"13170",20200110,280,8
"13171",20200110,285,2
"13172",20200110,290,6
"13173",20200110,295,3
"13174",20200110,300,5
"13175",20200110,315,1
"13176",20200110,320,2
"13177",20200111,225,1
"13178",20200111,230,4
"13179",20200111,235,2
"13180",20200111,240,9
"13181",20200111,245,11
"13182",20200111,250,40
"13183",20200111,255,21
"13184",20200111,260,30
"13185",20200111,265,8
"13186",20200111,270,9
"13187",20200111,275,5
"13188",20200111,280,4
"13189",20200111,285,2
"13190",20200111,290,2
"13191",20200111,295,1
"13192",20200111,300,1
"13193",20200467,155,14
"13194",20200467,160,21
"13195",20200467,165,9
"13196",20200467,170,14
"13197",20200467,175,6
"13198",20200467,180,8
"13199",20200467,185,12
"13200",20200467,190,18
"13201",20200467,195,16
"13202",20200467,200,33
"13203",20200467,205,11
"13204",20200467,210,15
"13205",20200467,215,8
"13206",20200467,220,1
"13207",20200467,230,2
"13208",20200468,240,1
"13209",20200468,245,1
"13210",20200468,250,5
"13211",20200468,255,7
"13212",20200468,260,31
"13213",20200468,265,18
"13214",20200468,270,40
"13215",20200468,275,41
"13216",20200468,280,30
"13217",20200468,285,12
"13218",20200468,290,16
"13219",20200468,295,5
"13220",20200468,300,5
"13221",20200468,305,3
"13222",20200469,180,20
"13223",20200469,185,10
"13224",20200469,190,6
"13225",20200469,195,21
"13226",20200469,200,42
"13227",20200469,205,35
"13228",20200469,210,20
"13229",20200469,215,12
"13230",20200469,220,6
"13231",20200469,225,12
"13232",20200470,190,27
"13233",20200470,195,30
"13234",20200470,180,6
"13235",20200470,185,12
"13236",20200470,200,48
"13237",20200470,205,43
"13238",20200470,210,28
"13239",20200470,215,16
"13240",20200470,220,15
"13241",20200470,225,7
"13242",20200470,240,1
"13243",20200470,250,1
"13244",20200470,255,1
"13245",20200470,260,2
"13246",20200471,180,14
"13247",20200471,185,19
"13248",20200471,190,22
"13249",20200471,195,36
"13250",20200471,200,31
"13251",20200471,205,29
"13252",20200471,210,14
"13253",20200471,215,6
"13254",20200471,220,2
"13255",20200471,225,1
"13256",20200472,170,2
"13257",20200472,175,4
"13258",20200472,180,15
"13259",20200472,185,23
"13260",20200472,190,27
"13261",20200472,195,45
"13262",20200472,200,39
"13263",20200472,205,38
"13264",20200472,210,28
"13265",20200472,215,8
"13266",20200472,220,2
"13267",20200472,225,1
"13268",20200472,245,1
"13269",20200472,250,1
"13270",20200473,170,1
"13271",20200473,175,5
"13272",20200473,180,7
"13273",20200473,185,12
"13274",20200473,190,13
"13275",20200473,195,24
"13276",20200473,200,31
"13277",20200473,205,55
"13278",20200473,210,52
"13279",20200473,215,19
"13280",20200473,220,12
"13281",20200473,225,5
"13282",20200473,230,2
"13283",20200473,235,1
"13284",20200473,240,1
"13285",20200473,250,1
"13286",20200473,260,1
"13287",20200474,150,1
"13288",20200474,165,1
"13289",20200474,175,2
"13290",20200474,180,10
"13291",20200474,185,21
"13292",20200474,190,20
"13293",20200474,195,35
"13294",20200474,200,39
"13295",20200474,205,54
"13296",20200474,210,19
"13297",20200474,215,11
"13298",20200474,220,4
"13299",20200475,130,1
"13300",20200475,160,3
"13301",20200475,165,2
"13302",20200475,170,6
"13303",20200475,175,2
"13304",20200475,180,17
"13305",20200475,185,21
"13306",20200475,190,35
"13307",20200475,195,25
"13308",20200475,200,47
"13309",20200475,205,32
"13310",20200475,210,16
"13311",20200475,215,6
"13312",20200475,220,1
"13313",20200475,225,1
"13314",20200202,150,4
"13315",20200202,155,7
"13316",20200202,160,12
"13317",20200202,165,19
"13318",20200202,170,29
"13319",20200202,175,17
"13320",20200202,180,17
"13321",20200202,185,12
"13322",20200202,190,12
"13323",20200202,195,4
"13324",20200202,200,3
"13325",20200202,205,2
"13326",20200203,220,1
"13327",20200203,230,5
"13328",20200203,235,3
"13329",20200203,240,7
"13330",20200203,245,10
"13331",20200203,250,17
"13332",20200203,255,22
"13333",20200203,260,22
"13334",20200203,265,15
"13335",20200203,270,19
"13336",20200203,275,10
"13337",20200203,280,14
"13338",20200203,285,3
"13339",20200203,290,2
"13340",20200203,295,3
"13341",20200203,300,2
"13342",20200204,230,7
"13343",20200204,235,5
"13344",20200204,210,1
"13345",20200204,240,10
"13346",20200204,245,10
"13347",20200204,250,23
"13348",20200204,255,13
"13349",20200204,260,19
"13350",20200204,265,10
"13351",20200204,270,12
"13352",20200204,275,8
"13353",20200204,280,11
"13354",20200204,290,3
"13355",20200204,295,1
"13356",20200204,300,1
"13357",20200205,210,1
"13358",20200205,230,4
"13359",20200205,235,1
"13360",20200205,240,2
"13361",20200205,245,7
"13362",20200205,250,13
"13363",20200205,255,14
"13364",20200205,260,19
"13365",20200205,265,20
"13366",20200205,270,25
"13367",20200205,275,15
"13368",20200205,280,17
"13369",20200921,240,7
"13370",20200921,245,6
"13371",20200921,250,20
"13372",20200921,255,18
"13373",20200921,260,22
"13374",20200921,265,30
"13375",20200921,270,39
"13376",20200921,275,26
"13377",20200921,280,24
"13378",20200921,285,29
"13379",20200921,290,17
"13380",20200921,295,8
"13381",20200921,300,7
"13382",20200921,305,2
"13383",20200922,225,1
"13384",20200922,235,2
"13385",20200922,240,1
"13386",20200922,245,6
"13387",20200922,250,13
"13388",20200922,255,14
"13389",20200922,260,17
"13390",20200922,265,15
"13391",20200922,270,13
"13392",20200922,275,14
"13393",20200922,280,14
"13394",20200922,285,19
"13395",20200922,290,14
"13396",20200922,295,7
"13397",20200922,300,6
"13398",20200922,305,1
"13399",20200923,225,1
"13400",20200923,235,4
"13401",20200923,240,5
"13402",20200923,245,9
"13403",20200923,250,13
"13404",20200923,255,22
"13405",20200923,260,21
"13406",20200923,265,25
"13407",20200923,270,26
"13408",20200923,275,21
"13409",20200923,280,21
"13410",20200332,220,6
"13411",20200332,225,3
"13412",20200332,230,8
"13413",20200332,235,4
"13414",20200332,240,14
"13415",20200332,245,14
"13416",20200332,250,17
"13417",20200332,255,13
"13418",20200332,260,38
"13419",20200332,265,9
"13420",20200332,270,8
"13421",20200332,280,3
"13422",20200332,285,1
"13423",20200332,290,1
"13424",20200333,185,2
"13425",20200333,190,12
"13426",20200333,195,12
"13427",20200333,200,15
"13428",20200333,205,17
"13429",20200333,210,19
"13430",20200333,215,5
"13431",20200333,220,20
"13432",20200333,225,9
"13433",20200333,230,30
"13434",20200333,235,23
"13435",20200333,240,28
"13436",20200333,245,40
"13437",20200333,250,42
"13438",20200333,255,19
"13439",20200333,260,9
"13440",20200333,265,3
"13441",20200333,270,5
"13442",20200333,275,1
"13443",20200333,280,2
"13444",20200333,285,2
"13445",20200333,295,1
"13446",20200334,185,2
"13447",20200334,190,9
"13448",20200334,195,22
"13449",20200334,200,44
"13450",20200334,205,34
"13451",20200334,210,58
"13452",20200334,215,19
"13453",20200334,220,12
"13454",20200334,225,4
"13455",20200334,230,2
"13456",20200334,235,2
"13457",20200334,240,2
"13458",20200334,245,2
"13459",20200392,180,17
"13460",20200392,185,23
"13461",20200392,190,32
"13462",20200392,195,43
"13463",20200392,200,35
"13464",20200392,205,14
"13465",20200392,210,10
"13466",20200392,215,4
"13467",20200393,165,1
"13468",20200393,170,1
"13469",20200393,175,11
"13470",20200393,180,7
"13471",20200393,185,16
"13472",20200393,190,38
"13473",20200393,195,51
"13474",20200393,200,49
"13475",20200393,205,18
"13476",20200393,210,11
"13477",20200393,215,5
"13478",20200393,220,1
"13479",20200394,175,4
"13480",20200394,180,13
"13481",20200394,185,21
"13482",20200394,190,28
"13483",20200394,195,39
"13484",20200394,200,27
"13485",20200394,205,11
"13486",20200394,210,6
"13487",20200394,215,3
"13488",20200394,220,1
"13489",20200394,225,2
"13490",20200394,235,1
"13491",20200394,240,1
"13492",20200395,160,1
"13493",20200395,165,2
"13494",20200395,175,7
"13495",20200395,180,12
"13496",20200395,185,19
"13497",20200395,190,37
"13498",20200395,195,36
"13499",20200395,200,30
"13500",20200395,205,26
"13501",20200395,210,12
"13502",20200395,215,15
"13503",20200395,220,4
"13504",20200395,230,2
"13505",20200395,240,1
"13506",20200396,170,2
"13507",20200396,175,3
"13508",20200396,180,9
"13509",20200396,185,18
"13510",20200396,190,23
"13511",20200396,195,42
"13512",20200396,200,29
"13513",20200396,205,12
"13514",20200396,210,5
"13515",20200396,215,7
"13516",20200396,220,3
"13517",20200396,225,4
"13518",20200396,230,3
"13519",20200396,240,1
"13520",20200396,245,1
"13521",20200397,170,1
"13522",20200397,175,5
"13523",20200397,180,16
"13524",20200397,185,18
"13525",20200397,190,43
"13526",20200397,195,28
"13527",20200397,200,54
"13528",20200397,205,22
"13529",20200397,210,9
"13530",20200397,215,2
"13531",20200397,220,4
"13532",20200397,225,1
"13533",20200398,165,1
"13534",20200398,170,3
"13535",20200398,175,3
"13536",20200398,180,18
"13537",20200398,185,27
"13538",20200398,190,51
"13539",20200398,195,43
"13540",20200398,200,68
"13541",20200398,205,30
"13542",20200398,210,23
"13543",20200398,215,4
"13544",20200398,220,2
"13545",20200398,225,2
"13546",20200399,165,3
"13547",20200399,170,3
"13548",20200399,175,4
"13549",20200399,180,29
"13550",20200399,185,28
"13551",20200399,190,54
"13552",20200399,195,46
"13553",20200399,200,43
"13554",20200399,205,24
"13555",20200399,210,12
"13556",20200399,215,1
"13557",20200400,155,1
"13558",20200400,160,2
"13559",20200400,165,1
"13560",20200400,170,3
"13561",20200400,175,2
"13562",20200400,180,18
"13563",20200400,185,6
"13564",20200400,190,23
"13565",20200400,195,8
"13566",20200400,200,46
"13567",20200400,205,13
"13568",20200400,210,24
"13569",20200400,220,3
"13570",20200401,145,1
"13571",20200401,150,3
"13572",20200401,155,2
"13573",20200401,165,5
"13574",20200401,170,7
"13575",20200401,175,15
"13576",20200401,180,22
"13577",20200401,185,31
"13578",20200401,190,54
"13579",20200401,195,38
"13580",20200401,200,21
"13581",20200401,205,10
"13582",20200401,210,12
"13583",20200401,215,3
"13584",20200402,170,1
"13585",20200402,180,9
"13586",20200402,185,7
"13587",20200402,190,29
"13588",20200402,195,29
"13589",20200402,200,33
"13590",20200402,205,28
"13591",20200402,210,14
"13592",20200402,215,7
"13593",20200402,235,1
"13594",20200403,180,9
"13595",20200403,185,6
"13596",20200403,190,26
"13597",20200403,195,23
"13598",20200403,200,47
"13599",20200403,205,20
"13600",20200403,210,16
"13601",20200403,215,2
"13602",20200403,220,1
"13603",20200404,150,2
"13604",20200404,160,3
"13605",20200404,170,1
"13606",20200404,175,6
"13607",20200404,180,18
"13608",20200404,185,10
"13609",20200404,190,57
"13610",20200404,195,45
"13611",20200404,200,51
"13612",20200404,205,8
"13613",20200404,210,20
"13614",20200404,215,1
"13615",20200404,220,2
"13616",20200405,155,1
"13617",20200405,160,2
"13618",20200405,170,3
"13619",20200405,175,7
"13620",20200405,180,26
"13621",20200405,185,30
"13622",20200405,190,52
"13623",20200405,195,35
